S55oQEPL0ew	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_05/S55oQEPL0ew_0.0.mp4	Oh hang on, where is he next to me now? Oh, okay. There's gonna be a bunch of retards.	2.790	9.990
Z5wu71zydKE	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_16/Z5wu71zydKE_0.0.mp4	It's just so difficult for me to hold you both at the same time.	1.650	9.300
X45fDtMYRhA	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_13/X45fDtMYRhA_390.0.mp4	Carefresh. That's also paper. But it just doesn't use her. Oh, and that up there?	0.000	10.020
GFGwPa9d9XQ	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_04/GFGwPa9d9XQ_30.0.mp4	wear my jeans so she left town to where nobody knows my second wife was better than the first one	0.000	12.480
mT5tvjwIPOo	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_09/mT5tvjwIPOo_90.0.mp4	Just rock. Just rock. And I got the feel. Has anybody seen...	1.170	10.020
tzGwVu3rW7k	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_11/tzGwVu3rW7k_30.0.mp4	Not convenient at all. So we get up above and look at a four year old roof.	0.090	11.340
8LCredoNWN4	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_18/8LCredoNWN4_160.0.mp4	how I should go about testing these.	0.000	4.530
IpkSmoVcU20	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_15/IpkSmoVcU20_320.0.mp4	Where's all the cash mellows? Boy, you gonna take all of my smells. Ready, go! You weak, you weak, you weak, I weak!	0.000	15.060
okpTQM-Ft7A	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_15/okpTQM-Ft7A_70.0.mp4	I'm going to collect some rainwater, save a bit of work filtering water in the morning. Okay, there's no rain, so I'll just use the hose just to show you.	0.000	13.500
SY6uwVbC944	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_07/SY6uwVbC944_30.0.mp4	Seem to heed it, the chain of greed Your conscience never ties Reassure, my friend, if you still love him He will say	0.000	10.920
S40zKdprTj0	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_02/S40zKdprTj0_40.0.mp4	Let's get the rhythm of your hard dogs. Let's get the rhythm of your hard dogs.	0.720	11.790
-fxh7jAJR8U	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_08/-fxh7jAJR8U_70.0.mp4	Peaceful indeed, your soul is like a secret that I never could hear	0.810	10.350
BSxcEQgZsXk	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_19/BSxcEQgZsXk_60.0.mp4	So, it's really about where are we going to be tomorrow. Tomorrow afternoon, the wind's picking up. Here in Newark Harbor it says it's going to	0.000	12.300
V6t1-z0VDS4	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_13/V6t1-z0VDS4_240.0.mp4	Over here is the nav station, relatively organized for a change. Here we see the chef.	0.720	6.030
dqIU9-Qu9ug	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_14/dqIU9-Qu9ug_70.0.mp4	in the cloudy zone.	0.240	8.430
REZ4EsC7Bmc	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_12/REZ4EsC7Bmc_90.0.mp4	Do I need medicine? Just a little spoonful. I'm afraid it doesn't taste very nice. It tastes like an old	0.000	13.020
Og5adQdf0pY	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_02/Og5adQdf0pY_40.0.mp4	Do you want to see the groove? Do you want to feel it in your nipples?	2.130	10.950
C6ws4MxOH2Y	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_17/C6ws4MxOH2Y_220.0.mp4	So we focus on these three notes D E G for the eye of the tiger part here it is	0.000	11.190
XBWifeqlq6s	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_11/XBWifeqlq6s_140.0.mp4	Hurry! Get to an upgrade station!	0.000	12.540
RREeDsG4gVc	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_09/RREeDsG4gVc_30.0.mp4	Easy come, easy go Talking about spending money When I'm talking spending money There's something in the world	0.000	10.500
cU7W5MohRsw	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_19/cU7W5MohRsw_30.0.mp4	Today I'm here at BAC Appliance Center and we'd like to introduce you to the Sharp Microwave Drawer. The Sharp Microwave Drawer is easy to use,	0.210	10.020
vqRFzhWik2c	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_10/vqRFzhWik2c_240.0.mp4	My whole damn head in it, cause I'm in love with a stripper She think I'm playing, I'm playing She think before a joke when I say it, I'm in love with a stripper	0.000	10.860
v2oFFSkDNQM	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_18/v2oFFSkDNQM_170.0.mp4	in this material, I can come in with a piece of 80 grit sandpaper and sand on this product and knock it down. And this product will sand, it will turn to powder,	0.000	10.830
yPuPBLIZYlI	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_08/yPuPBLIZYlI_40.0.mp4	each trumpet which produces an awesome sounding and very unique two-tone blast which we'll demonstrate for you now	0.000	10.410
YZK3fEXs2EE	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_05/YZK3fEXs2EE_110.0.mp4	So we're gonna jack out my car, but you know, no life.	0.000	11.610
JLXadivsNgs	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_17/JLXadivsNgs_30.0.mp4	fly line we call this the head I hope you can see that video is very fat bright yellow the head of the line has a lot of grain weight or mass to it that will physically propel out a sink tip in a fly	0.000	10.500
MSJG8sRhaK0	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_13/MSJG8sRhaK0_30.0.mp4	machine that would have been used for removing timber out of the woodlands and indeed this woodland did have horse logging happening in it just only 60 years ago.	0.000	10.410
tf6v2fJJlRs	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_04/tf6v2fJJlRs_30.0.mp4	How do I stop this pain? How do I make it go away?	0.330	14.400
HtPHEYhObfU	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_12/HtPHEYhObfU_0.0.mp4	So what are you doing now John? We're removing, trying to delicately remove as much of this coon as we can. As old as we can. Well look at that.	0.120	9.960
TcoRmHHHNgI	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_06/TcoRmHHHNgI_30.0.mp4	and wife could host a family 15,000 strong. Rats, old shucks, us furry vitamins	0.000	10.530
AlbnLVv3tpY	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_09/AlbnLVv3tpY_280.0.mp4	I need your love	4.620	6.720
2OyaXZ0sFsg	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_05/2OyaXZ0sFsg_410.0.mp4	The only way I can describe the noise	5.490	10.440
BqFNRZ4Suxk	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_12/BqFNRZ4Suxk_30.0.mp4	done a lot of security work. Oh, ah. His Royal Highness King Vincent. Do you think I'm fat? Yes, yes.	0.000	13.020
Js05vuhDPe4	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_01/Js05vuhDPe4_270.0.mp4	Might be just slightly different, I don't know.	3.300	13.800
Lv1ZWk2gQkA	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_07/Lv1ZWk2gQkA_80.0.mp4	and the ocean's most probably about two k's away and this is Brian	0.810	8.760
Q2jwPh43w2Y	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_18/Q2jwPh43w2Y_130.0.mp4	When we first got married, like two weeks later, he went on the road. And I was working on my album, so I couldn't go with him. So I was stressed. I guess maybe I was a bit, you know.	0.000	10.410
51bsCRv6kI0	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_07/51bsCRv6kI0_30.0.mp4	but it was fun. I heard the first jazz that I heard when I was seven.	0.000	8.880
MMEMEAXApUQ	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_14/MMEMEAXApUQ_21.0.mp4	box. That's unexpected power. AEG Power Tools available at Bunnings Warehouse.	0.000	9.990
C223Ktqjrmw	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_20/C223Ktqjrmw_30.0.mp4	1.2 and all that. That's all the stuff that we're breathing right now. Hold your breath. And I will say, I'm happy to say,	0.000	10.980
XhV4zf-Xlmk	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_05/XhV4zf-Xlmk_170.0.mp4	be the man Maccob and stroll right into town and be just like other men with tired of bugging around	0.000	10.230
US3ZL2zhXgI	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_06/US3ZL2zhXgI_180.0.mp4	If you can see that.	0.000	11.580
OnOO5FR22BI	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_18/OnOO5FR22BI_30.0.mp4	It's getting closer. Listen. It's getting closer.	0.360	9.690
NTlmd-HY3Jw	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_20/NTlmd-HY3Jw_0.0.mp4	Thank you.	0.030	3.930
1Pe-XrXSg64	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_10/1Pe-XrXSg64_80.0.mp4	And when it starts getting a little too big for the microwave, that's when it's okay to hit pause or hit stop. Oh yeah!	0.000	14.580
11nYg-lGu3g	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_20/11nYg-lGu3g_30.0.mp4	What you gotta do is take a small tube, almost of the same size, and you put it inside the	0.000	11.610
Z50fv5t5bK4	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_01/Z50fv5t5bK4_50.0.mp4	That's turned into a kind of sphere. You may be thinking, look how dirty that paper stump's going to get if we keep smelling it.	0.150	13.320
Bx2Dpr7sY1A	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_17/Bx2Dpr7sY1A_30.0.mp4	You're going to have to observe. You're going to have to stick around with this one, but it is a ton of fun. It is around 22-23 inches long. You can see this green mesh here.	0.000	11.310
XcDZuzsjbcc	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_08/XcDZuzsjbcc_460.0.mp4	Good. Okay. Um, are you comfortable in your chair? You are? Okay. Well, can I make a suggestion?	0.000	10.920
BiPwCMlghhQ	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_10/BiPwCMlghhQ_120.0.mp4	We can't give up the fight Stand up for your right! Lord, Lord! Get up, get up! If I'm struggling, Lord! Don't give up the fight!	0.120	12.240
VImYbitqzU0	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_08/VImYbitqzU0_390.0.mp4	we about Twilight ride sure can you see much of anything what you	0.000	11.730
nCREOM7DmY8	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_05/nCREOM7DmY8_450.0.mp4	Keep on chugging here. She-hawk. So maybe	0.450	14.580
eO4zCFBQhDA	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_15/eO4zCFBQhDA_30.0.mp4	The powerful multi-cyclonic system and extended suction remove dirt, debris, and pet hair from both carpets and bare floors.	0.330	10.170
4CEZ0nE6Elk	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_10/4CEZ0nE6Elk_90.0.mp4	I can't even say um, this is gonna be really rough. I just said um again. That's how you know I'm nervous, cause yeah, I'm just really bad at business stuff cause I'm super	0.000	14.910
v3pWNxUNP6k	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_04/v3pWNxUNP6k_40.0.mp4	Oh wow, now that's high.	0.000	5.940
BqQxzzVkToc	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_05/BqQxzzVkToc_30.0.mp4	Where do you work?	0.000	10.410
1caCiNiUErA	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_20/1caCiNiUErA_440.0.mp4	Thank you guys, and I will see all you dudes... IN THE NEXT VIDEO!	0.000	15.030
uovp63FkFaY	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_11/uovp63FkFaY_70.0.mp4	sort of boring right no comedy production there baba boo I never heard Fred's machine because I don't call Fred	0.000	8.250
LhoAhixpQUc	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_20/LhoAhixpQUc_10.0.mp4	otherwise is fooling themselves. We need to get into Hogwarts tonight. Your brother gave me a job to do. Did he, now?	0.000	10.290
Z2z-AbYMk5Q	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_10/Z2z-AbYMk5Q_30.0.mp4	and then, cut. But that was all I can do. It was fun to watch him on the day.	0.000	15.000
OiJIg2YXfRU	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_15/OiJIg2YXfRU_230.0.mp4	doing straight crunches or the basics. I mean my old ab routine used to be three or four exercises, but if I had seen this back in the day I would have had a lot more fun with abs.	0.000	14.790
Cv3ioWgt7v8	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_07/Cv3ioWgt7v8_320.0.mp4	Coop on an inbound look at me another dunk Let's go I got next get forward now. It's five to seven oh	0.120	15.360
DO1EixrtWvw	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_11/DO1EixrtWvw_370.0.mp4	Go. You on the top?	0.000	10.530
j5KYXEYkoPA	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_20/j5KYXEYkoPA_320.0.mp4	trying to leave actually she's just trying to open the door for you so you come on we gotta go	0.720	11.040
RaLu8H2j0FU	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_10/RaLu8H2j0FU_430.0.mp4	Let me hear you laugh I'm tryna get you home with me She's watching me, watching the moon Telltale signs, let me know she's in the mood	0.000	10.890
SAiPzab5xVc	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_15/SAiPzab5xVc_110.0.mp4	So, nice comment. Gorog, Turtle of Illusion. Jade, Insect, Whistle. Another Sacred Crane.	0.090	10.830
qwz7oLASJqg	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_15/qwz7oLASJqg_10.0.mp4	Da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da	0.900	12.000
EonsfqQZ0OU	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_08/EonsfqQZ0OU_10.0.mp4	Call it black metal, baby, bring it on!	7.290	10.980
dT7uHHQEYHQ	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_08/dT7uHHQEYHQ_150.0.mp4	something amazing hello goodbye you're driving me crazy all day all night only you can save me	0.000	10.500
0gzJkUrw-ko	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_18/0gzJkUrw-ko_110.0.mp4	to show you guys and i'll put the door over there now make redstone torch	0.120	12.600
KOgBlhR57tk	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_02/KOgBlhR57tk_90.0.mp4	ahead and pour the water down.	0.000	12.930
WT2iyJmKkc8	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_05/WT2iyJmKkc8_120.0.mp4	Thanks a lot for checking out our lesson. If you want to learn more, make sure to check it out.	2.070	12.600
13tn4LAAFWU	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_06/13tn4LAAFWU_460.0.mp4	What are you guys doing for Valentine's Day?	0.030	10.470
FSBgQlC7hR8	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_05/FSBgQlC7hR8_60.0.mp4	for our little experiment, aren't you? Yes, you are. So who will be the fastest through the maze? Let's turn off the lights.	0.000	13.740
TMnu08gzTU4	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_19/TMnu08gzTU4_240.0.mp4	Right, so- You surfer! Are you still doing that?! Yep. You surfer!	0.000	12.630
2-wbou8tdYE	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_18/2-wbou8tdYE_260.0.mp4	Oh, to the soul sister Oh, to the soul sister Oh, to the soul sister	0.000	12.240
VBrSp994W-Q	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_03/VBrSp994W-Q_290.0.mp4	What we are going to do here is make a sort of steam-punky type background for a card. Okay, let's just arrange them like that. Let's just find our 10ps.	0.000	11.370
UEel3wTf0Sk	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_18/UEel3wTf0Sk_30.0.mp4	The blues, the blues I need all my faith, need my faith I need all my faith, need my faith	0.000	10.980
omLdskejMh0	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_16/omLdskejMh0_30.0.mp4	and down. Then bring in something called costal breathing. A costal breath, if you're going to place your	0.000	10.020
HJEWywfeZXg	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_02/HJEWywfeZXg_70.0.mp4	Oh, touching the top.	5.010	7.140
rmcO8hVdh2M	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_19/rmcO8hVdh2M_180.0.mp4	Nothing wrong here. No broken glass anywhere.	0.000	10.470
KPeo1kXgOTo	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_15/KPeo1kXgOTo_110.0.mp4	item that needs to be sanded. I turn on my toothbrush and I can get into the small cracks, mists and crannies. If I wear	0.480	10.980
IdY9DrCR3I0	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_18/IdY9DrCR3I0_30.0.mp4	Someday, someday, if I can I'm gonna be a sailor the same as my old man	0.000	10.500
i8YLqEPooik	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_18/i8YLqEPooik_220.0.mp4	Alright, continuing on here we have a last channel recall. I'll take you back to the last channel that you transmitted on. There's a mode file	0.000	12.210
CUw2l7PXCyY	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_16/CUw2l7PXCyY_10.0.mp4	can breathe and water can move and in the spiraling dance of water we are reminded	0.000	10.020
R0drT4ocmAg	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_07/R0drT4ocmAg_140.0.mp4	One down to a name they drink around And to young Vandy whose love was true	0.060	10.530
-5xOcMJpTUk	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_18/-5xOcMJpTUk_70.0.mp4	away a whole step up and then doing the same thing on the string above it and then following	0.000	10.170
4VTUA9liVYg	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_11/4VTUA9liVYg_150.0.mp4	And for to his angels he's given a command	0.360	10.410
2MIXPd5lbc4	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_04/2MIXPd5lbc4_10.0.mp4	A ha ha ha ha! Yeah, we're home.	0.450	11.400
3fhxjF8FU9E	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_16/3fhxjF8FU9E_30.0.mp4	Run. Well, I'm out of here.	4.080	10.890
ikEuQPSBY-0	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_16/ikEuQPSBY-0_30.0.mp4	This would all work out But I've been stealing time Thinking if I tried Everything would turn out right	0.000	10.500
VhklWZMj5dw	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_16/VhklWZMj5dw_3.0.mp4	6.01pm	8.130	10.440
UyhdMa1ikKM	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_19/UyhdMa1ikKM_90.0.mp4	you're not supposed to do. Ten out of ten times the American soda lime bakeware broke.	0.000	10.020
CDoDCYP9MBc	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_01/CDoDCYP9MBc_30.0.mp4	lift up on the door at the same time and manually lift the door. Raise it all the way up.	0.660	15.000
9O2Keu6o3i0	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_06/9O2Keu6o3i0_170.0.mp4	Now we're going to put it in for five minutes. It won't really stay in that long, but...	0.270	11.610
Kb2rhFj81bQ	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_19/Kb2rhFj81bQ_320.0.mp4	Go, I'm ready.	0.000	15.060
foLEI7XUaBM	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_07/foLEI7XUaBM_330.0.mp4	Anyway I'm going to turn that off. So you got the idea anyway. So Brian I appreciate it. I'll get this thing	5.460	12.000
ynbk3-BMsBw	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_13/ynbk3-BMsBw_10.0.mp4	I wake up some days	6.210	11.250
4TI9INCK6xo	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_02/4TI9INCK6xo_90.0.mp4	And who are you bro? I'm Brad, Brad H. And you are vlogging as well. So, kind of vlogception. Oh guys, say hi. Be in the vlog. In today's vlog.	0.000	10.260
-gkrE5zQ8EY	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_11/-gkrE5zQ8EY_150.0.mp4	Had to literally walk on top of the dresser to get that. That was kind of stupid.	0.210	13.470
yjhzNGEPYJo	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_14/yjhzNGEPYJo_180.0.mp4	Oh, and our final mass is 27.18. Can you calculate how many calories are in my water?	0.000	11.880
ps07pteP-7g	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_17/ps07pteP-7g_40.0.mp4	Yeah, oh Yeah, what did you do today? Oh, did you dance? Oh?	0.570	11.910
4ZwGxgOwBUc	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_08/4ZwGxgOwBUc_140.0.mp4	And now for the moment of truth	0.000	11.220
WKknvhyBcSE	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_12/WKknvhyBcSE_70.0.mp4	She is also a fluffy little girl. She's the sister to Pandy and she is such a sweetheart. She is a	0.000	10.080
RGbbHGtmIY8	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_10/RGbbHGtmIY8_220.0.mp4	Tell me right now baby, baby just say I do	0.000	11.190
6WkNa8RbL9E	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_11/6WkNa8RbL9E_330.0.mp4	Cut! Uh, Peck Eats Orson takes seven. Marker!	3.300	10.290
YrCByX3Lm8Y	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_02/YrCByX3Lm8Y_50.0.mp4	What am I talking about?	0.690	3.360
nDjfeUwA380	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_03/nDjfeUwA380_130.0.mp4	It's the world of poverty land One population running out of time This is the Einpoc Long Song This is the Einpoc Long Song	0.330	12.330
C1692IBSWaI	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_07/C1692IBSWaI_20.0.mp4	Seems to work but we'll see on the bike.	1.500	6.810
CUyRFJn26OA	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_12/CUyRFJn26OA_190.0.mp4	Tuppence? Onions? Sal, just punch it right in the f***ing middle.	1.170	10.170
lFrpmhObhMs	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_13/lFrpmhObhMs_0.0.mp4	You find that dog?	3.870	8.940
JxQzzxIageA	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_03/JxQzzxIageA_30.0.mp4	the Coke into my pot. I don't want to waste everything I want to also drink something. And also the Coke Zero.	0.030	13.950
68qaX3ZoZek	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_06/68qaX3ZoZek_30.0.mp4	They come to me stinky, so first thing is a bath and blow dry.	0.000	13.350
EwoCbcSXlSM	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_03/EwoCbcSXlSM_210.0.mp4	Now it's my joy to honor you and all that	0.000	10.530
07MJhv4uVlU	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_16/07MJhv4uVlU_30.0.mp4	and your spirit will live eternally through all of us. All right now boys and girls we want to introduce	0.000	10.260
uKUL-M90hKc	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_15/uKUL-M90hKc_130.0.mp4	You get not one, but two 40 gallon live wells in the transom. You can have clear tops, you can have solid tops, whatever you like, and these wells are pressurized.	0.000	14.070
Gb9DUjw8b74	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_18/Gb9DUjw8b74_100.0.mp4	This is the last of it. I'm trying to get it to start to warm.	0.000	10.260
IqjrMamnHH8	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_04/IqjrMamnHH8_0.0.mp4	I thought I was going to a basketball game. No, Target. You didn't get out of here. Target, you think basketball.	3.900	9.990
NF7QlFS6RVs	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_05/NF7QlFS6RVs_50.0.mp4	And you know what, someday you'll be wiping mine. It's gonna be real ugly too.	0.600	9.960
xFzsYFhrHtk	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_03/xFzsYFhrHtk_1.0.mp4	Damn, barely got that shit.	8.730	10.530
SuRykITj71Q	/public/huggingface-datasets/Aimind-dataset-share/Audioset/data/balanced_train/balanced_train_13/SuRykITj71Q_240.0.mp4	Corn will be a total loss.	6.510	8.160
